Ruuvi 0233
Дата,ISO8601,Цельсий,Фаренгейт,Кельвин,Относительная Влажность (%),Абсолютная Влажность (г/м³),Точка Росы (°C),Точка Росы (°F),Точка Росы (K),Давление (гПа),Ускорение по X,Ускорение по Y,Ускорение по Z,Напряжение Батареи,Счетчик Движения,Порядковый Номер Измерения,Мощность Передачи
2020-10-09 11:47:41,2020-10-09T08:47:41.000Z,27.39,81.30,300.54,45.20,11.90,14.49,58.08,287.64,989.85,-,-,-,-,-,-,-
2020-10-09 11:47:43,2020-10-09T08:47:43.000Z,27.39,81.30,300.54,45.17,11.89,14.48,58.06,287.63,989.85,-,-,-,-,-,-,-
2020-10-09 11:47:44,2020-10-09T08:47:44.000Z,27.39,81.30,300.54,45.08,11.86,14.45,58.01,287.60,989.85,-,-,-,-,-,-,-
2020-10-09 11:47:45,2020-10-09T08:47:45.000Z,27.39,81.30,300.54,45.09,11.87,14.45,58.01,287.60,989.85,-,-,-,-,-,-,-
2020-10-09 11:47:46,2020-10-09T08:47:46.000Z,27.39,81.30,300.54,45.12,11.88,14.46,58.03,287.61,989.85,-,-,-,-,-,-,-
2020-10-09 11:47:47,2020-10-09T08:47:47.000Z,27.39,81.30,300.54,45.05,11.86,14.44,57.99,287.59,989.85,-,-,-,-,-,-,-
2020-10-09 11:47:48,2020-10-09T08:47:48.000Z,27.39,81.30,300.54,45.00,11.84,14.42,57.96,287.57,989.85,-,-,-,-,-,-,-
2020-10-09 11:47:49,2020-10-09T08:47:49.000Z,27.39,81.30,300.54,45.08,11.86,14.45,58.01,287.60,989.85,-,-,-,-,-,-,-
2020-10-09 11:47:50,2020-10-09T08:47:50.000Z,27.39,81.30,300.54,45.22,11.90,14.50,58.09,287.65,989.85,-,-,-,-,-,-,-
2020-10-09 11:47:51,2020-10-09T08:47:51.000Z,27.39,81.30,300.54,45.11,11.87,14.46,58.03,287.61,989.85,-,-,-,-,-,-,-
2020-10-09 11:47:53,2020-10-09T08:47:53.000Z,27.39,81.30,300.54,45.03,11.85,14.43,57.98,287.58,989.86,-,-,-,-,-,-,-
2020-10-09 11:47:54,2020-10-09T08:47:54.000Z,27.39,81.30,300.54,45.08,11.86,14.45,58.01,287.60,989.86,-,-,-,-,-,-,-
2020-10-09 11:47:55,2020-10-09T08:47:55.000Z,27.40,81.32,300.55,45.07,11.87,14.45,58.02,287.60,989.86,-,-,-,-,-,-,-
2020-10-09 11:47:56,2020-10-09T08:47:56.000Z,27.40,81.32,300.55,45.14,11.89,14.48,58.06,287.63,989.87,-,-,-,-,-,-,-
2020-10-09 11:47:57,2020-10-09T08:47:57.000Z,27.40,81.32,300.55,45.23,11.91,14.51,58.12,287.66,989.87,-,-,-,-,-,-,-
2020-10-09 11:47:58,2020-10-09T08:47:58.000Z,27.40,81.32,300.55,45.15,11.89,14.48,58.07,287.63,989.87,-,-,-,-,-,-,-
2020-10-09 11:47:59,2020-10-09T08:47:59.000Z,27.40,81.32,300.55,45.09,11.87,14.46,58.03,287.61,989.86,-,-,-,-,-,-,-
2020-10-09 11:48:00,2020-10-09T08:48:00.000Z,27.40,81.32,300.55,45.08,11.87,14.46,58.02,287.61,989.87,-,-,-,-,-,-,-
2020-10-09 11:48:01,2020-10-09T08:48:01.000Z,27.40,81.32,300.55,44.93,11.83,14.41,57.93,287.56,989.87,-,-,-,-,-,-,-
2020-10-09 11:48:02,2020-10-09T08:48:02.000Z,27.40,81.32,300.55,45.00,11.85,14.43,57.97,287.58,989.87,-,-,-,-,-,-,-
2020-10-09 11:48:04,2020-10-09T08:48:04.000Z,27.40,81.32,300.55,45.21,11.91,14.50,58.10,287.65,989.87,-,-,-,-,-,-,-
2020-10-09 11:48:05,2020-10-09T08:48:05.000Z,27.40,81.32,300.55,45.34,11.94,14.55,58.18,287.70,989.87,-,-,-,-,-,-,-
2020-10-09 11:48:06,2020-10-09T08:48:06.000Z,27.40,81.32,300.55,45.42,11.96,14.57,58.23,287.72,989.87,-,-,-,-,-,-,-
2020-10-09 11:48:07,2020-10-09T08:48:07.000Z,27.41,81.34,300.56,45.33,11.94,14.55,58.19,287.70,989.87,-,-,-,-,-,-,-
2020-10-09 11:48:08,2020-10-09T08:48:08.000Z,27.41,81.34,300.56,45.22,11.91,14.51,58.13,287.66,989.87,-,-,-,-,-,-,-
2020-10-09 11:48:09,2020-10-09T08:48:09.000Z,27.41,81.34,300.56,45.16,11.90,14.49,58.09,287.64,989.87,-,-,-,-,-,-,-
2020-10-09 11:48:10,2020-10-09T08:48:10.000Z,27.41,81.34,300.56,45.15,11.90,14.49,58.08,287.64,989.87,-,-,-,-,-,-,-
2020-10-09 11:48:11,2020-10-09T08:48:11.000Z,27.41,81.34,300.56,45.16,11.90,14.49,58.09,287.64,989.87,-,-,-,-,-,-,-
2020-10-09 11:48:12,2020-10-09T08:48:12.000Z,27.41,81.34,300.56,45.09,11.88,14.47,58.05,287.62,989.86,-,-,-,-,-,-,-
2020-10-09 11:48:14,2020-10-09T08:48:14.000Z,27.42,81.36,300.57,45.06,11.88,14.47,58.04,287.62,989.87,-,-,-,-,-,-,-
2020-10-09 11:48:15,2020-10-09T08:48:15.000Z,27.42,81.36,300.57,45.09,11.89,14.48,58.06,287.63,989.86,-,-,-,-,-,-,-
2020-10-09 11:48:16,2020-10-09T08:48:16.000Z,27.42,81.36,300.57,45.01,11.87,14.45,58.01,287.60,989.86,-,-,-,-,-,-,-
2020-10-09 11:48:17,2020-10-09T08:48:17.000Z,27.42,81.36,300.57,44.95,11.85,14.43,57.98,287.58,989.86,-,-,-,-,-,-,-
2020-10-09 11:48:18,2020-10-09T08:48:18.000Z,27.42,81.36,300.57,45.01,11.87,14.45,58.01,287.60,989.86,-,-,-,-,-,-,-
2020-10-09 11:48:19,2020-10-09T08:48:19.000Z,27.42,81.36,300.57,45.07,11.88,14.47,58.05,287.62,989.86,-,-,-,-,-,-,-
2020-10-09 11:48:20,2020-10-09T08:48:20.000Z,27.42,81.36,300.57,45.06,11.88,14.47,58.04,287.62,989.86,-,-,-,-,-,-,-
2020-10-09 11:48:21,2020-10-09T08:48:21.000Z,27.42,81.36,300.57,45.12,11.89,14.49,58.08,287.64,989.87,-,-,-,-,-,-,-
2020-10-09 11:48:22,2020-10-09T08:48:22.000Z,27.43,81.37,300.58,45.21,11.93,14.53,58.15,287.68,989.87,-,-,-,-,-,-,-
2020-10-09 11:48:23,2020-10-09T08:48:23.000Z,27.43,81.37,300.58,45.16,11.91,14.51,58.12,287.66,989.87,-,-,-,-,-,-,-
2020-10-09 11:48:25,2020-10-09T08:48:25.000Z,27.43,81.37,300.58,45.10,11.90,14.49,58.09,287.64,989.87,-,-,-,-,-,-,-
2020-10-09 11:48:26,2020-10-09T08:48:26.000Z,27.43,81.37,300.58,45.16,11.91,14.51,58.12,287.66,989.87,-,-,-,-,-,-,-
2020-10-09 11:48:27,2020-10-09T08:48:27.000Z,27.43,81.37,300.58,45.17,11.91,14.52,58.13,287.67,989.86,-,-,-,-,-,-,-
2020-10-09 11:48:28,2020-10-09T08:48:28.000Z,27.44,81.39,300.59,45.14,11.91,14.51,58.13,287.66,989.87,-,-,-,-,-,-,-
2020-10-09 11:48:29,2020-10-09T08:48:29.000Z,27.44,81.39,300.59,45.17,11.92,14.52,58.14,287.67,989.87,-,-,-,-,-,-,-
2020-10-09 11:48:30,2020-10-09T08:48:30.000Z,27.44,81.39,300.59,45.06,11.89,14.49,58.08,287.64,989.87,-,-,-,-,-,-,-
2020-10-09 11:48:31,2020-10-09T08:48:31.000Z,27.44,81.39,300.59,45.07,11.89,14.49,58.08,287.64,989.87,-,-,-,-,-,-,-
2020-10-09 11:48:32,2020-10-09T08:48:32.000Z,27.44,81.39,300.59,45.17,11.92,14.52,58.14,287.67,989.87,-,-,-,-,-,-,-
2020-10-09 11:48:33,2020-10-09T08:48:33.000Z,27.44,81.39,300.59,45.16,11.92,14.52,58.14,287.67,989.88,-,-,-,-,-,-,-
2020-10-09 11:48:35,2020-10-09T08:48:35.000Z,27.45,81.41,300.60,45.08,11.90,14.50,58.11,287.65,989.88,-,-,-,-,-,-,-
2020-10-09 11:48:36,2020-10-09T08:48:36.000Z,27.45,81.41,300.60,45.03,11.89,14.49,58.07,287.64,989.87,-,-,-,-,-,-,-
2020-10-09 11:48:37,2020-10-09T08:48:37.000Z,27.45,81.41,300.60,45.04,11.89,14.49,58.08,287.64,989.88,-,-,-,-,-,-,-
2020-10-09 11:48:38,2020-10-09T08:48:38.000Z,27.45,81.41,300.60,45.02,11.89,14.48,58.07,287.63,989.87,-,-,-,-,-,-,-
2020-10-09 11:48:39,2020-10-09T08:48:39.000Z,27.45,81.41,300.60,45.06,11.90,14.50,58.09,287.65,989.87,-,-,-,-,-,-,-
2020-10-09 11:48:40,2020-10-09T08:48:40.000Z,27.46,81.43,300.61,45.06,11.91,14.51,58.11,287.66,989.87,-,-,-,-,-,-,-
2020-10-09 11:48:41,2020-10-09T08:48:41.000Z,27.46,81.43,300.61,45.03,11.90,14.49,58.09,287.64,989.87,-,-,-,-,-,-,-
2020-10-09 11:48:42,2020-10-09T08:48:42.000Z,27.46,81.43,300.61,44.95,11.88,14.47,58.04,287.62,989.88,-,-,-,-,-,-,-
2020-10-09 11:48:43,2020-10-09T08:48:43.000Z,27.46,81.43,300.61,44.89,11.86,14.45,58.00,287.60,989.88,-,-,-,-,-,-,-
2020-10-09 11:48:44,2020-10-09T08:48:44.000Z,27.46,81.43,300.61,44.77,11.83,14.41,57.93,287.56,989.88,-,-,-,-,-,-,-
2020-10-09 11:48:46,2020-10-09T08:48:46.000Z,27.46,81.43,300.61,44.67,11.80,14.37,57.87,287.52,989.88,-,-,-,-,-,-,-
2020-10-09 11:48:47,2020-10-09T08:48:47.000Z,27.47,81.45,300.62,44.67,11.81,14.38,57.88,287.53,989.87,-,-,-,-,-,-,-
2020-10-09 11:48:48,2020-10-09T08:48:48.000Z,27.47,81.45,300.62,44.73,11.82,14.40,57.92,287.55,989.88,-,-,-,-,-,-,-
2020-10-09 11:48:49,2020-10-09T08:48:49.000Z,27.47,81.45,300.62,44.63,11.80,14.37,57.86,287.52,989.88,-,-,-,-,-,-,-
2020-10-09 11:48:50,2020-10-09T08:48:50.000Z,27.47,81.45,300.62,44.54,11.77,14.33,57.80,287.48,989.88,-,-,-,-,-,-,-
2020-10-09 11:48:51,2020-10-09T08:48:51.000Z,27.47,81.45,300.62,44.62,11.80,14.36,57.85,287.51,989.88,-,-,-,-,-,-,-
2020-10-09 11:48:52,2020-10-09T08:48:52.000Z,27.48,81.46,300.63,44.68,11.82,14.39,57.91,287.54,989.88,-,-,-,-,-,-,-
2020-10-09 11:48:53,2020-10-09T08:48:53.000Z,27.48,81.46,300.63,44.66,11.81,14.39,57.89,287.54,989.88,-,-,-,-,-,-,-
2020-10-09 11:48:54,2020-10-09T08:48:54.000Z,27.48,81.46,300.63,44.71,11.83,14.40,57.92,287.55,989.88,-,-,-,-,-,-,-
2020-10-09 11:48:56,2020-10-09T08:48:56.000Z,27.48,81.46,300.63,44.77,11.84,14.42,57.96,287.57,989.88,-,-,-,-,-,-,-
2020-10-09 11:48:57,2020-10-09T08:48:57.000Z,27.48,81.46,300.63,44.86,11.87,14.45,58.02,287.60,989.89,-,-,-,-,-,-,-
2020-10-09 11:48:58,2020-10-09T08:48:58.000Z,27.48,81.46,300.63,44.88,11.87,14.46,58.03,287.61,989.89,-,-,-,-,-,-,-
2020-10-09 11:48:59,2020-10-09T08:48:59.000Z,27.48,81.46,300.63,44.95,11.89,14.49,58.07,287.64,989.89,-,-,-,-,-,-,-
2020-10-09 11:49:00,2020-10-09T08:49:00.000Z,27.48,81.46,300.63,44.97,11.89,14.49,58.09,287.64,989.88,-,-,-,-,-,-,-
2020-10-09 11:49:01,2020-10-09T08:49:01.000Z,27.49,81.48,300.64,44.97,11.90,14.50,58.10,287.65,989.89,-,-,-,-,-,-,-
2020-10-09 11:49:02,2020-10-09T08:49:02.000Z,27.49,81.48,300.64,44.94,11.89,14.49,58.08,287.64,989.89,-,-,-,-,-,-,-
2020-10-09 11:49:03,2020-10-09T08:49:03.000Z,27.49,81.48,300.64,44.87,11.87,14.47,58.04,287.62,989.89,-,-,-,-,-,-,-
2020-10-09 11:49:04,2020-10-09T08:49:04.000Z,27.49,81.48,300.64,44.85,11.87,14.46,58.03,287.61,989.89,-,-,-,-,-,-,-
2020-10-09 11:49:05,2020-10-09T08:49:05.000Z,27.49,81.48,300.64,44.86,11.87,14.46,58.03,287.61,989.89,-,-,-,-,-,-,-
2020-10-09 11:49:07,2020-10-09T08:49:07.000Z,27.49,81.48,300.64,44.90,11.88,14.48,58.06,287.63,989.88,-,-,-,-,-,-,-
2020-10-09 11:49:08,2020-10-09T08:49:08.000Z,27.49,81.48,300.64,44.92,11.89,14.48,58.07,287.63,989.88,-,-,-,-,-,-,-
2020-10-09 11:49:09,2020-10-09T08:49:09.000Z,27.50,81.50,300.65,44.81,11.87,14.46,58.02,287.61,989.88,-,-,-,-,-,-,-
2020-10-09 11:49:10,2020-10-09T08:49:10.000Z,27.50,81.50,300.65,44.74,11.85,14.43,57.98,287.58,989.88,-,-,-,-,-,-,-
2020-10-09 11:49:11,2020-10-09T08:49:11.000Z,27.50,81.50,300.65,44.77,11.85,14.44,57.99,287.59,989.87,-,-,-,-,-,-,-
2020-10-09 11:49:12,2020-10-09T08:49:12.000Z,27.50,81.50,300.65,44.87,11.88,14.48,58.06,287.63,989.87,-,-,-,-,-,-,-
2020-10-09 11:49:13,2020-10-09T08:49:13.000Z,27.50,81.50,300.65,44.92,11.89,14.49,58.09,287.64,989.87,-,-,-,-,-,-,-
2020-10-09 11:49:14,2020-10-09T08:49:14.000Z,27.50,81.50,300.65,44.97,11.91,14.51,58.12,287.66,989.87,-,-,-,-,-,-,-
2020-10-09 11:49:15,2020-10-09T08:49:15.000Z,27.51,81.52,300.66,44.94,11.91,14.51,58.12,287.66,989.87,-,-,-,-,-,-,-
2020-10-09 11:49:16,2020-10-09T08:49:16.000Z,27.51,81.52,300.66,44.95,11.91,14.51,58.12,287.66,989.87,-,-,-,-,-,-,-
2020-10-09 11:49:18,2020-10-09T08:49:18.000Z,27.51,81.52,300.66,44.65,11.83,14.41,57.94,287.56,989.88,-,-,-,-,-,-,-
2020-10-09 11:49:19,2020-10-09T08:49:19.000Z,27.51,81.52,300.66,44.62,11.82,14.40,57.92,287.55,989.87,-,-,-,-,-,-,-
2020-10-09 11:49:20,2020-10-09T08:49:20.000Z,27.51,81.52,300.66,44.70,11.84,14.43,57.97,287.58,989.87,-,-,-,-,-,-,-
2020-10-09 11:49:21,2020-10-09T08:49:21.000Z,27.52,81.54,300.67,44.82,11.88,14.48,58.06,287.63,989.88,-,-,-,-,-,-,-
2020-10-09 11:49:22,2020-10-09T08:49:22.000Z,27.52,81.54,300.67,44.81,11.88,14.47,58.05,287.62,989.87,-,-,-,-,-,-,-
2020-10-09 11:49:23,2020-10-09T08:49:23.000Z,27.52,81.54,300.67,44.70,11.85,14.44,57.98,287.59,989.87,-,-,-,-,-,-,-
2020-10-09 11:49:24,2020-10-09T08:49:24.000Z,27.52,81.54,300.67,44.65,11.84,14.42,57.95,287.57,989.87,-,-,-,-,-,-,-
2020-10-09 11:49:25,2020-10-09T08:49:25.000Z,27.52,81.54,300.67,44.71,11.85,14.44,57.99,287.59,989.88,-,-,-,-,-,-,-
2020-10-09 11:49:26,2020-10-09T08:49:26.000Z,27.52,81.54,300.67,44.80,11.88,14.47,58.05,287.62,989.88,-,-,-,-,-,-,-
2020-10-09 11:49:28,2020-10-09T08:49:28.000Z,27.52,81.54,300.67,44.84,11.89,14.48,58.07,287.63,989.88,-,-,-,-,-,-,-
2020-10-09 11:49:29,2020-10-09T08:49:29.000Z,27.52,81.54,300.67,44.88,11.90,14.50,58.10,287.65,989.87,-,-,-,-,-,-,-
2020-10-09 11:49:30,2020-10-09T08:49:30.000Z,27.52,81.54,300.67,44.95,11.92,14.52,58.14,287.67,989.88,-,-,-,-,-,-,-
2020-10-09 11:49:31,2020-10-09T08:49:31.000Z,27.52,81.54,300.67,44.96,11.92,14.53,58.15,287.68,989.88,-,-,-,-,-,-,-
2020-10-09 11:49:32,2020-10-09T08:49:32.000Z,27.53,81.55,300.68,44.87,11.90,14.50,58.11,287.65,989.88,-,-,-,-,-,-,-
2020-10-09 11:49:33,2020-10-09T08:49:33.000Z,27.53,81.55,300.68,44.83,11.89,14.49,58.08,287.64,989.88,-,-,-,-,-,-,-
2020-10-09 11:49:34,2020-10-09T08:49:34.000Z,27.53,81.55,300.68,44.69,11.85,14.44,57.99,287.59,989.88,-,-,-,-,-,-,-
2020-10-09 11:49:35,2020-10-09T08:49:35.000Z,27.53,81.55,300.68,44.58,11.82,14.40,57.93,287.55,989.88,-,-,-,-,-,-,-
2020-10-09 11:49:36,2020-10-09T08:49:36.000Z,27.54,81.57,300.69,44.66,11.85,14.44,57.99,287.59,989.88,-,-,-,-,-,-,-
2020-10-09 11:49:37,2020-10-09T08:49:37.000Z,27.54,81.57,300.69,44.68,11.86,14.45,58.00,287.60,989.88,-,-,-,-,-,-,-
2020-10-09 11:49:39,2020-10-09T08:49:39.000Z,27.54,81.57,300.69,44.63,11.84,14.43,57.97,287.58,989.88,-,-,-,-,-,-,-
2020-10-09 11:49:40,2020-10-09T08:49:40.000Z,27.54,81.57,300.69,44.65,11.85,14.44,57.99,287.59,989.88,-,-,-,-,-,-,-
2020-10-09 11:49:41,2020-10-09T08:49:41.000Z,27.54,81.57,300.69,44.63,11.84,14.43,57.97,287.58,989.88,-,-,-,-,-,-,-
2020-10-09 11:49:42,2020-10-09T08:49:42.000Z,27.54,81.57,300.69,44.64,11.85,14.43,57.98,287.58,989.88,-,-,-,-,-,-,-
2020-10-09 11:49:43,2020-10-09T08:49:43.000Z,27.55,81.59,300.70,44.69,11.87,14.46,58.03,287.61,989.89,-,-,-,-,-,-,-
2020-10-09 11:49:44,2020-10-09T08:49:44.000Z,27.55,81.59,300.70,44.70,11.87,14.46,58.03,287.61,989.88,-,-,-,-,-,-,-
2020-10-09 11:49:45,2020-10-09T08:49:45.000Z,27.55,81.59,300.70,44.76,11.88,14.48,58.07,287.63,989.88,-,-,-,-,-,-,-
2020-10-09 11:49:46,2020-10-09T08:49:46.000Z,27.55,81.59,300.70,44.83,11.90,14.51,58.11,287.66,989.88,-,-,-,-,-,-,-
2020-10-09 11:49:47,2020-10-09T08:49:47.000Z,27.55,81.59,300.70,44.82,11.90,14.50,58.11,287.65,989.88,-,-,-,-,-,-,-
2020-10-09 11:49:49,2020-10-09T08:49:49.000Z,27.56,81.61,300.71,44.72,11.88,14.48,58.06,287.63,989.88,-,-,-,-,-,-,-
2020-10-09 11:49:50,2020-10-09T08:49:50.000Z,27.56,81.61,300.71,44.65,11.86,14.45,58.02,287.60,989.89,-,-,-,-,-,-,-
2020-10-09 11:49:51,2020-10-09T08:49:51.000Z,27.56,81.61,300.71,44.76,11.89,14.49,58.09,287.64,989.88,-,-,-,-,-,-,-
2020-10-09 11:49:52,2020-10-09T08:49:52.000Z,27.56,81.61,300.71,44.89,11.93,14.54,58.17,287.69,989.89,-,-,-,-,-,-,-
2020-10-09 11:49:53,2020-10-09T08:49:53.000Z,27.56,81.61,300.71,44.97,11.95,14.56,58.22,287.71,989.89,-,-,-,-,-,-,-
2020-10-09 11:49:54,2020-10-09T08:49:54.000Z,27.56,81.61,300.71,45.00,11.96,14.58,58.24,287.73,989.89,-,-,-,-,-,-,-
2020-10-09 11:49:55,2020-10-09T08:49:55.000Z,27.57,81.63,300.72,44.96,11.95,14.57,58.23,287.72,989.89,-,-,-,-,-,-,-
2020-10-09 11:49:56,2020-10-09T08:49:56.000Z,27.57,81.63,300.72,44.74,11.89,14.49,58.09,287.64,989.88,-,-,-,-,-,-,-
2020-10-09 11:49:57,2020-10-09T08:49:57.000Z,27.57,81.63,300.72,44.46,11.82,14.40,57.92,287.55,989.88,-,-,-,-,-,-,-
2020-10-09 11:49:58,2020-10-09T08:49:58.000Z,27.57,81.63,300.72,44.40,11.80,14.38,57.88,287.53,989.89,-,-,-,-,-,-,-
2020-10-09 11:50:00,2020-10-09T08:50:00.000Z,27.57,81.63,300.72,44.55,11.84,14.43,57.97,287.58,989.89,-,-,-,-,-,-,-
2020-10-09 11:50:01,2020-10-09T08:50:01.000Z,27.57,81.63,300.72,44.56,11.84,14.43,57.98,287.58,989.89,-,-,-,-,-,-,-
2020-10-09 11:50:02,2020-10-09T08:50:02.000Z,27.57,81.63,300.72,44.48,11.82,14.40,57.93,287.55,989.89,-,-,-,-,-,-,-
2020-10-09 11:50:03,2020-10-09T08:50:03.000Z,27.57,81.63,300.72,44.47,11.82,14.40,57.92,287.55,989.89,-,-,-,-,-,-,-
2020-10-09 11:50:04,2020-10-09T08:50:04.000Z,27.57,81.63,300.72,44.47,11.82,14.40,57.92,287.55,989.89,-,-,-,-,-,-,-
2020-10-09 11:50:05,2020-10-09T08:50:05.000Z,27.58,81.64,300.73,44.44,11.82,14.40,57.92,287.55,989.89,-,-,-,-,-,-,-
2020-10-09 11:50:06,2020-10-09T08:50:06.000Z,27.58,81.64,300.73,44.56,11.85,14.44,57.99,287.59,989.89,-,-,-,-,-,-,-
2020-10-09 11:50:07,2020-10-09T08:50:07.000Z,27.58,81.64,300.73,44.71,11.89,14.49,58.09,287.64,989.89,-,-,-,-,-,-,-
2020-10-09 11:50:08,2020-10-09T08:50:08.000Z,27.58,81.64,300.73,44.72,11.89,14.50,58.09,287.65,989.89,-,-,-,-,-,-,-
2020-10-09 11:50:10,2020-10-09T08:50:10.000Z,27.58,81.64,300.73,44.81,11.92,14.53,58.15,287.68,989.89,-,-,-,-,-,-,-
2020-10-09 11:50:11,2020-10-09T08:50:11.000Z,27.58,81.64,300.73,44.75,11.90,14.51,58.11,287.66,989.89,-,-,-,-,-,-,-
2020-10-09 11:50:12,2020-10-09T08:50:12.000Z,27.58,81.64,300.73,44.72,11.89,14.50,58.09,287.65,989.89,-,-,-,-,-,-,-
2020-10-09 11:50:13,2020-10-09T08:50:13.000Z,27.58,81.64,300.73,44.71,11.89,14.49,58.09,287.64,989.89,-,-,-,-,-,-,-
2020-10-09 11:50:14,2020-10-09T08:50:14.000Z,27.58,81.64,300.73,44.61,11.86,14.46,58.03,287.61,989.88,-,-,-,-,-,-,-
2020-10-09 11:50:15,2020-10-09T08:50:15.000Z,27.59,81.66,300.74,44.59,11.87,14.46,58.03,287.61,989.88,-,-,-,-,-,-,-
2020-10-09 11:50:16,2020-10-09T08:50:16.000Z,27.59,81.66,300.74,44.68,11.89,14.49,58.09,287.64,989.88,-,-,-,-,-,-,-
2020-10-09 11:50:17,2020-10-09T08:50:17.000Z,27.59,81.66,300.74,44.66,11.88,14.48,58.07,287.63,989.88,-,-,-,-,-,-,-
2020-10-09 11:50:18,2020-10-09T08:50:18.000Z,27.59,81.66,300.74,44.56,11.86,14.45,58.01,287.60,989.88,-,-,-,-,-,-,-
2020-10-09 11:50:19,2020-10-09T08:50:19.000Z,27.59,81.66,300.74,44.63,11.88,14.47,58.05,287.62,989.88,-,-,-,-,-,-,-
2020-10-09 11:50:21,2020-10-09T08:50:21.000Z,27.59,81.66,300.74,44.67,11.89,14.49,58.08,287.64,989.88,-,-,-,-,-,-,-
2020-10-09 11:50:22,2020-10-09T08:50:22.000Z,27.59,81.66,300.74,44.62,11.87,14.47,58.05,287.62,989.88,-,-,-,-,-,-,-
2020-10-09 11:50:23,2020-10-09T08:50:23.000Z,27.60,81.68,300.75,44.62,11.88,14.48,58.06,287.63,989.88,-,-,-,-,-,-,-
2020-10-09 11:50:24,2020-10-09T08:50:24.000Z,27.60,81.68,300.75,44.65,11.89,14.49,58.08,287.64,989.87,-,-,-,-,-,-,-
2020-10-09 11:50:25,2020-10-09T08:50:25.000Z,27.60,81.68,300.75,44.68,11.90,14.50,58.10,287.65,989.87,-,-,-,-,-,-,-
2020-10-09 11:50:26,2020-10-09T08:50:26.000Z,27.60,81.68,300.75,44.75,11.92,14.53,58.15,287.68,989.88,-,-,-,-,-,-,-
2020-10-09 11:50:27,2020-10-09T08:50:27.000Z,27.60,81.68,300.75,44.75,11.92,14.53,58.15,287.68,989.88,-,-,-,-,-,-,-
2020-10-09 11:50:28,2020-10-09T08:50:28.000Z,27.60,81.68,300.75,44.67,11.89,14.50,58.10,287.65,989.88,-,-,-,-,-,-,-
2020-10-09 11:50:29,2020-10-09T08:50:29.000Z,27.61,81.70,300.76,44.62,11.89,14.49,58.08,287.64,989.88,-,-,-,-,-,-,-
2020-10-09 11:50:31,2020-10-09T08:50:31.000Z,27.61,81.70,300.76,44.55,11.87,14.46,58.04,287.61,989.88,-,-,-,-,-,-,-
2020-10-09 11:50:32,2020-10-09T08:50:32.000Z,27.61,81.70,300.76,44.63,11.89,14.49,58.09,287.64,989.88,-,-,-,-,-,-,-
2020-10-09 11:50:33,2020-10-09T08:50:33.000Z,27.61,81.70,300.76,44.62,11.89,14.49,58.08,287.64,989.88,-,-,-,-,-,-,-
2020-10-09 11:50:34,2020-10-09T08:50:34.000Z,27.61,81.70,300.76,44.67,11.90,14.51,58.11,287.66,989.88,-,-,-,-,-,-,-
2020-10-09 11:50:35,2020-10-09T08:50:35.000Z,27.61,81.70,300.76,44.68,11.90,14.51,58.12,287.66,989.88,-,-,-,-,-,-,-
2020-10-09 11:50:36,2020-10-09T08:50:36.000Z,27.62,81.72,300.77,44.65,11.90,14.51,58.12,287.66,989.88,-,-,-,-,-,-,-
2020-10-09 11:50:37,2020-10-09T08:50:37.000Z,27.62,81.72,300.77,44.55,11.87,14.47,58.05,287.62,989.87,-,-,-,-,-,-,-
2020-10-09 11:50:38,2020-10-09T08:50:38.000Z,27.62,81.72,300.77,44.40,11.83,14.42,57.96,287.57,989.87,-,-,-,-,-,-,-
2020-10-09 11:50:39,2020-10-09T08:50:39.000Z,27.62,81.72,300.77,44.37,11.83,14.41,57.94,287.56,989.88,-,-,-,-,-,-,-
2020-10-09 11:50:40,2020-10-09T08:50:40.000Z,27.62,81.72,300.77,44.43,11.84,14.43,57.98,287.58,989.88,-,-,-,-,-,-,-
2020-10-09 11:50:42,2020-10-09T08:50:42.000Z,27.63,81.73,300.78,44.42,11.85,14.44,57.99,287.59,989.88,-,-,-,-,-,-,-
2020-10-09 11:50:43,2020-10-09T08:50:43.000Z,27.63,81.73,300.78,44.51,11.87,14.47,58.04,287.62,989.88,-,-,-,-,-,-,-
2020-10-09 11:50:44,2020-10-09T08:50:44.000Z,27.63,81.73,300.78,44.54,11.88,14.48,58.06,287.63,989.88,-,-,-,-,-,-,-
2020-10-09 11:50:45,2020-10-09T08:50:45.000Z,27.63,81.73,300.78,44.46,11.86,14.45,58.01,287.60,989.87,-,-,-,-,-,-,-
2020-10-09 11:50:46,2020-10-09T08:50:46.000Z,27.63,81.73,300.78,44.38,11.84,14.42,57.96,287.57,989.87,-,-,-,-,-,-,-
2020-10-09 11:50:47,2020-10-09T08:50:47.000Z,27.63,81.73,300.78,44.36,11.83,14.42,57.95,287.57,989.87,-,-,-,-,-,-,-
2020-10-09 11:50:48,2020-10-09T08:50:48.000Z,27.64,81.75,300.79,44.31,11.82,14.41,57.94,287.56,989.87,-,-,-,-,-,-,-
2020-10-09 11:50:49,2020-10-09T08:50:49.000Z,27.64,81.75,300.79,44.37,11.84,14.43,57.97,287.58,989.87,-,-,-,-,-,-,-
2020-10-09 11:50:50,2020-10-09T08:50:50.000Z,27.64,81.75,300.79,44.44,11.86,14.45,58.02,287.60,989.87,-,-,-,-,-,-,-
